	biomMW	atp_c	adp_c	h2o_c	pi_c	h_c	10fthf_c	2fe2s_c	2ohph_c	4fe4s_c	ala__L_c	amet_c	arg__L_c	asn__L_c	asp__L_c	btn_c	ca2_c	cl_c	coa_c	cobalt2_c	ctp_c	cu2_c	cys__L_c	datp_c	dctp_c	dgtp_c	dttp_c	fad_c	fe2_c	fe3_c	gln__L_c	glu__L_c	gly_c	gtp_c	his__L_c	ile__L_c	k_c	kdo2lipid4_e	leu__L_c	lys__L_c	met__L_c	mg2_c	mlthf_c	mn2_c	mobd_c	murein5px4p_p	nad_c	nadp_c	nh4_c	ni2_c	pe160_p	pe161_p	phe__L_c	pheme_c	ppi_c	pro__L_c	pydx5p_c	ribflv_c	ser__L_c	sheme_c	so4_c	succoa_c	thf_c	thmpp_c	thr__L_c	trp__L_c	tyr__L_c	udcpdp_c	utp_c	val__L_c	zn2_c
10	1001.775778684876	-75.551909807	75.37723	-70.038430527	75.373237091	75.37723	-0.00021961	-9.9823e-05	-0.00021961	-0.000259539	-0.512759453	-0.00021961	-0.295255691	-0.240622707	-0.240622707	-9.9823e-05	-0.005190782	-0.005190782	-0.000578972	-9.9823e-05	-0.133263354	-0.000708741	-0.091417662	-0.02612361	-0.026972104	-0.026972104	-0.02612361	-0.00021961	-0.006698106	-0.007796156	-0.262683532	-0.262683532	-0.611524069	-0.214708725	-0.094562079	-0.290005015	-0.194844	-0.019425505	-0.449711412	-0.342541722	-0.153407582	-0.008654631	-0.00021961	-0.000688777	-9.9823e-05	-0.013865378	-0.001826756	-0.000449202	-0.012986938	-0.000319433	-0.066312273	-0.07507668	-0.184931602	-0.00021961	0.7726878779999999	-0.22065816	-0.00021961	-0.00021961	-0.215397502	-0.00021961	-0.004332307	-9.9823e-05	-0.00021961	-0.00021961	-0.253230319	-0.056739244	-0.137645572	-9.9823e-05	-0.143844564	-0.422399911	-0.000339397
11	1000.5988344022386	-75.552115273	75.37723	-70.032150816	75.373232394	75.37723	-0.000219868	-9.994e-05	-0.000219868	-0.000259844	-0.513362581	-0.000219868	-0.295602983	-0.240905737	-0.240905737	-9.994e-05	-0.005196888	-0.005196888	-0.000579653	-9.994e-05	-0.133420103	-0.000709575	-0.091525192	-0.026154338	-0.027003829	-0.027003829	-0.026154338	-0.000219868	-0.006705984	-0.007805326	-0.262992511	-0.262992511	-0.612243368	-0.214961274	-0.094673306	-0.290346131	-0.195073183	-0.019448354	-0.450240381	-0.342944633	-0.153588026	-0.008664811	-0.000219868	-0.000689587	-9.994e-05	-0.013881687	-0.001828905	-0.000449731	-0.013002214	-0.000319808	-0.064690403	-0.075164989	-0.185149126	-0.000219868	0.773596744	-0.220917707	-0.000219868	-0.000219868	-0.215650861	-0.000219868	-0.004337403	-9.994e-05	-0.000219868	-0.000219868	-0.253528179	-0.056805983	-0.137807476	-9.994e-05	-0.14401376	-0.422896755	-0.000339797
12	1006.3840120666869	-75.551109948	75.37723	-70.062876893	75.373255374	75.37723	-0.000218604	-9.9366e-05	-0.000218604	-0.000258351	-0.510411527	-0.000218604	-0.293903715	-0.239520896	-0.239520896	-9.9366e-05	-0.005167014	-0.005167014	-0.000576321	-9.9366e-05	-0.132653141	-0.000705496	-0.090999061	-0.02600399	-0.026848598	-0.026848598	-0.02600399	-0.000218604	-0.006667435	-0.007760457	-0.261480704	-0.261480704	-0.608723899	-0.213725573	-0.094129079	-0.288677082	-0.193951809	-0.019336555	-0.447652183	-0.340973223	-0.152705129	-0.008615002	-0.000218604	-0.000685623	-9.9366e-05	-0.013801889	-0.001818391	-0.000447145	-0.012927471	-0.00031797	-0.072626074	-0.074732904	-0.1840848	-0.000218604	0.769149737	-0.219647766	-0.000218604	-0.000218604	-0.214411196	-0.000218604	-0.004312469	-9.9366e-05	-0.000218604	-0.000218604	-0.252070777	-0.056479435	-0.137015293	-9.9366e-05	-0.143185899	-0.420465742	-0.000337843
13	1003.32310493003	-75.551640416	75.37723	-70.046664029	75.373243248	75.37723	-0.000219271	-9.9669e-05	-0.000219271	-0.000259139	-0.511968674	-0.000219271	-0.294800348	-0.240251619	-0.240251619	-9.9669e-05	-0.005182777	-0.005182777	-0.000578079	-9.9669e-05	-0.133057835	-0.000707648	-0.091276678	-0.026083322	-0.026930507	-0.026930507	-0.026083322	-0.000219271	-0.006687776	-0.007784133	-0.262278421	-0.262278421	-0.610580975	-0.214377601	-0.094416245	-0.289557769	-0.194543511	-0.019395547	-0.449017867	-0.342013453	-0.153170997	-0.008641284	-0.000219271	-0.000687715	-9.9669e-05	-0.013843995	-0.001823939	-0.00044851	-0.01296691	-0.00031894	-0.068438753	-0.074960897	-0.184646401	-0.000219271	0.771496237	-0.220317861	-0.000219271	-0.000219271	-0.215065315	-0.000219271	-0.004325625	-9.9669e-05	-0.000219271	-0.000219271	-0.252839787	-0.05665174	-0.137433295	-9.9669e-05	-0.143622727	-0.421748486	-0.000338874
14	1000.5000684838944	-75.55213253699999	75.37723	-70.031623168	75.373231999	75.37723	-0.00021989	-9.995e-05	-0.00021989	-0.00025987	-0.513413258	-0.00021989	-0.295632164	-0.240929519	-0.240929519	-9.995e-05	-0.005197401	-0.005197401	-0.00057971	-9.995e-05	-0.133433274	-0.000709645	-0.091534227	-0.02615692	-0.027006495	-0.027006495	-0.02615692	-0.00021989	-0.006706646	-0.007806096	-0.263018473	-0.263018473	-0.612303806	-0.214982494	-0.094682652	-0.290374793	-0.19509244	-0.019450274	-0.450284827	-0.342978487	-0.153603188	-0.008665667	-0.00021989	-0.000689655	-9.995e-05	-0.013883058	-0.001829085	-0.000449775	-0.013003497	-0.00031984	-0.064554127	-0.075172409	-0.185167404	-0.00021989	0.773673111	-0.220939515	-0.00021989	-0.00021989	-0.215672149	-0.00021989	-0.004337831	-9.995e-05	-0.00021989	-0.00021989	-0.253553206	-0.05681159	-0.13782108	-9.995e-05	-0.144027976	-0.422938502	-0.00033983
15	1001.9226554829252	-75.5518842	75.37723	-70.039213167	75.373237676	75.37723	-0.000219578	-9.9808e-05	-0.000219578	-0.000259501	-0.512684285	-0.000219578	-0.295212408	-0.240587433	-0.240587433	-9.9808e-05	-0.005190021	-0.005190021	-0.000578887	-9.9808e-05	-0.133243818	-0.000708638	-0.091404261	-0.026119781	-0.02696815	-0.02696815	-0.026119781	-0.000219578	-0.006697124	-0.007795013	-0.262645024	-0.262645024	-0.611434422	-0.21467725	-0.094548216	-0.289962502	-0.194815437	-0.019422657	-0.449645487	-0.342491507	-0.153385093	-0.008653363	-0.000219578	-0.000688676	-9.9808e-05	-0.013863346	-0.001826488	-0.000449136	-0.012985034	-0.000319386	-0.066514407	-0.075065675	-0.184904492	-0.000219578	0.772574607	-0.220625813	-0.000219578	-0.000219578	-0.215365926	-0.000219578	-0.004331672	-9.9808e-05	-0.000219578	-0.000219578	-0.253193197	-0.056730926	-0.137625394	-9.9808e-05	-0.143823477	-0.42233799	-0.000339348
16	1001.4361283651998	-75.551969052	75.37723	-70.036619801	75.373235736	75.37723	-0.000219685	-9.9857e-05	-0.000219685	-0.000259627	-0.512933362	-0.000219685	-0.295355831	-0.240704318	-0.240704318	-9.9857e-05	-0.005192543	-0.005192543	-0.000579168	-9.9857e-05	-0.133308552	-0.000708982	-0.091448668	-0.02613247	-0.026981251	-0.026981251	-0.02613247	-0.000219685	-0.006700377	-0.0077988	-0.262772625	-0.262772625	-0.611731475	-0.214781546	-0.094594151	-0.290103374	-0.194910084	-0.019432093	-0.449863938	-0.342657899	-0.153459612	-0.008657567	-0.000219685	-0.00068901	-9.9857e-05	-0.013870081	-0.001827376	-0.000449355	-0.012991343	-0.000319541	-0.065844615	-0.075102144	-0.184994324	-0.000219685	0.772949943	-0.220732999	-0.000219685	-0.000219685	-0.215470557	-0.000219685	-0.004333776	-9.9857e-05	-0.000219685	-0.000219685	-0.253316205	-0.056758488	-0.137692256	-9.9857e-05	-0.143893351	-0.422543174	-0.000339512
17	1006.5597692114272	-75.551079587	75.37723	-70.06380484099999	75.373256068	75.37723	-0.000218566	-9.9348e-05	-0.000218566	-0.000258306	-0.510322403	-0.000218566	-0.293852396	-0.239479073	-0.239479073	-9.9348e-05	-0.005166112	-0.005166112	-0.00057622	-9.9348e-05	-0.132629978	-0.000705373	-0.090983171	-0.02599945	-0.02684391	-0.02684391	-0.02599945	-0.000218566	-0.006666271	-0.007759102	-0.261435046	-0.261435046	-0.608617609	-0.213688254	-0.094112643	-0.288626676	-0.193917943	-0.019333179	-0.447574018	-0.340913685	-0.152678465	-0.008613497	-0.000218566	-0.000685503	-9.9348e-05	-0.013799479	-0.001818074	-0.000447067	-0.012925214	-0.000317915	-0.072865736	-0.074719855	-0.184052657	-0.000218566	0.769015437	-0.219609413	-0.000218566	-0.000218566	-0.214373758	-0.000218566	-0.004311716	-9.9348e-05	-0.000218566	-0.000218566	-0.252026763	-0.056469573	-0.136991368	-9.9348e-05	-0.143160898	-0.420392323	-0.000337784
18	999.0569717103551	-75.552385176	75.37723	-70.02390165999999	75.37322622399999	75.37723	-0.000220208	-0.000100094	-0.000220208	-0.000260245	-0.514154863	-0.000220208	-0.296059192	-0.241277532	-0.241277532	-0.000100094	-0.005204908	-0.005204908	-0.000580547	-0.000100094	-0.133626013	-0.00071067	-0.091666444	-0.026194702	-0.027045505	-0.027045505	-0.026194702	-0.000220208	-0.006716334	-0.007817372	-0.263398392	-0.263398392	-0.613188254	-0.215293027	-0.094819417	-0.290794227	-0.195374243	-0.019478369	-0.450935245	-0.343473906	-0.153825061	-0.008678184	-0.000220208	-0.000690651	-0.000100094	-0.013903111	-0.001831727	-0.000450425	-0.01302228	-0.000320302	-0.062559881	-0.075280992	-0.18543487	-0.000220208	0.7747906489999999	-0.221258653	-0.000220208	-0.000220208	-0.215983679	-0.000220208	-0.004344097	-0.000100094	-0.000220208	-0.000220208	-0.253919453	-0.056893652	-0.138020157	-0.000100094	-0.144236019	-0.423549419	-0.000340321
19	1001.3451420523269	-75.55198493	75.37723	-70.036134533	75.373235373	75.37723	-0.000219704	-9.9866e-05	-0.000219704	-0.000259651	-0.512979969	-0.000219704	-0.295382668	-0.240726189	-0.240726189	-9.9866e-05	-0.005193015	-0.005193015	-0.000579221	-9.9866e-05	-0.133320665	-0.000709046	-0.091456977	-0.026134845	-0.026983703	-0.026983703	-0.026134845	-0.000219704	-0.006700986	-0.007799509	-0.262796501	-0.262796501	-0.611787059	-0.214801062	-0.094602746	-0.290129734	-0.194927794	-0.019433859	-0.449904814	-0.342689035	-0.153473556	-0.008658353	-0.000219704	-0.000689073	-9.9866e-05	-0.013871341	-0.001827542	-0.000449395	-0.012992523	-0.00031957	-0.065719283	-0.075108968	-0.185011134	-0.000219704	0.7730201779999999	-0.220753056	-0.000219704	-0.000219704	-0.215490135	-0.000219704	-0.00433417	-9.9866e-05	-0.000219704	-0.000219704	-0.253339223	-0.056763645	-0.137704768	-9.9866e-05	-0.143906425	-0.422581568	-0.000339543
