	biomMW	atp_c	adp_c	h2o_c	pi_c	h_c	10fthf_c	2fe2s_c	2ohph_c	4fe4s_c	ala__L_c	amet_c	arg__L_c	asn__L_c	asp__L_c	btn_c	ca2_c	cl_c	coa_c	cobalt2_c	ctp_c	cu2_c	cys__L_c	datp_c	dctp_c	dgtp_c	dttp_c	fad_c	fe2_c	fe3_c	gln__L_c	glu__L_c	gly_c	gtp_c	his__L_c	ile__L_c	k_c	kdo2lipid4_e	leu__L_c	lys__L_c	met__L_c	mg2_c	mlthf_c	mn2_c	mobd_c	murein5px4p_p	nad_c	nadp_c	nh4_c	ni2_c	pe160_p	pe161_p	phe__L_c	pheme_c	ppi_c	pro__L_c	pydx5p_c	ribflv_c	ser__L_c	sheme_c	so4_c	succoa_c	thf_c	thmpp_c	thr__L_c	trp__L_c	tyr__L_c	udcpdp_c	utp_c	val__L_c	zn2_c
0	999.9628256927634	-75.55222	75.37723	-70.02895	75.37323	75.37723	-0.00022	-0.0001	-0.00022	-0.00026	-0.51367	-0.00022	-0.29578	-0.24105	-0.24105	-0.0001	-0.0052	-0.0052	-0.00058	-0.0001	-0.1335	-0.00071	-0.09158	-0.02617	-0.02702	-0.02702	-0.02617	-0.00022	-0.00671	-0.00781	-0.26315	-0.26315	-0.61261	-0.21509	-0.09473	-0.29052	-0.19519	-0.01946	-0.45051	-0.34315	-0.15368	-0.00867	-0.00022	-0.00069	-0.0001	-0.01389	-0.00183	-0.00045	-0.01301	-0.00032	-0.06381	-0.07521	-0.18526	-0.00022	0.77406	-0.22105	-0.00022	-0.00022	-0.21578	-0.00022	-0.00434	-0.0001	-0.00022	-0.00022	-0.25368	-0.05684	-0.13789	-0.0001	-0.1441	-0.42315	-0.00034
1	999.962825771889	-75.55662628491628	75.37723	-69.90570966878934	75.37385991579767	75.37723	-0.00019976121549492547	-9.08005524976934e-05	-0.00019976121549492547	-0.0002360814364940028	-0.5255064896626541	-0.00019976121549492547	-0.3025956538486185	-0.24660451132669378	-0.24660451132669378	-9.08005524976934e-05	-0.004381109463040856	-0.004381109463040856	-0.0005266432044866217	-8.425210505847801e-05	-0.13686155801086733	-0.0005981899459151939	-0.09369027648744499	-0.021809872058737564	-0.02251825536977795	-0.02251825536977795	-0.021809872058737564	-0.00019976121549492547	-0.005653316249423874	-0.0065800894050671325	-0.26921376127616453	-0.26921376127616453	-0.6267263625133618	-0.22050601133001838	-0.09691286188748267	-0.29721444775204764	-0.16445168386364323	-0.019671989030707448	-0.4608910947844382	-0.3510572000072805	-0.15722124580247376	-0.007304657508570043	-0.00019976121549492547	-0.0005813395249034982	-8.425210505847801e-05	-0.01404131180043815	-0.001661650110707789	-0.0004086024862396203	-0.010961198868107988	-0.00026960673618712963	-0.05577197346427619	-0.06573593675361561	-0.1895289432415818	-0.00019976121549492547	0.7731485773491436	-0.22614365164391476	-0.00019976121549492547	-0.00019976121549492547	-0.2207522151175025	-0.00019976121549492547	-0.003656541359537945	-9.08005524976934e-05	-0.00019976121549492547	-0.00019976121549492547	-0.25952554421636875	-0.05814976321845789	-0.14106739708291977	-0.00010108935781452953	-0.14772846823495117	-0.43290063873839646	-0.00028645715719882524
2	999.9628256957368	-75.55384448931723	75.37723	-69.99810233813854	75.37307972182236	75.37723	-0.000205715911655374	-9.350723257062454e-05	-0.000205715911655374	-0.00024311880468362378	-0.5166327316573502	-0.000205715911655374	-0.2974859917254483	-0.2424403215410755	-0.2424403215410755	-9.350723257062454e-05	-0.005395361630944579	-0.005395361630944579	-0.0005423419489096223	-0.00010375695444124193	-0.13473932409765796	-0.0007366743765328176	-0.09210821259793278	-0.025165814791816146	-0.025983198917648925	-0.025983198917648925	-0.025165814791816146	-0.000205715911655374	-0.006962091643007333	-0.008103418141860995	-0.2646677893114874	-0.2646677893114874	-0.6161433950602708	-0.2170867507128483	-0.09527638108104577	-0.2921956532425358	-0.20252319937386012	-0.01766790260576426	-0.4531084391515036	-0.34512921110483336	-0.1545663912650176	-0.008995727950055677	-0.000205715911655374	-0.0007159229856445692	-0.00010375695444124193	-0.012610851346046534	-0.0017111823560424292	-0.00042078254656781046	-0.013498779772805575	-0.0003320222542119742	-0.06479385835422803	-0.07636962994548643	-0.1863285375179409	-0.000205715911655374	0.7761763189060116	-0.22232496609273902	-0.000205715911655374	-0.000205715911655374	-0.21702456993210237	-0.000205715911655374	-0.0045030518227498996	-9.350723257062454e-05	-0.000205715911655374	-0.000205715911655374	-0.25514316850670005	-0.05716784018417231	-0.13868531813855595	-9.079086642222128e-05	-0.14543772735934465	-0.42559063289817933	-0.0003527736451002226
3	999.9628256946572	-75.54710888375298	75.37723	-69.73147558059622	75.37330017058197	75.37723	-0.00026295181939466067	-0.00011952355427030031	-0.00026295181939466067	-0.00031076124110278075	-0.5422406217728201	-0.00026295181939466067	-0.31223145425655524	-0.2544573400789189	-0.2544573400789189	-0.00011952355427030031	-0.005108778243439973	-0.005108778243439973	-0.0006932366147677417	-9.82457354507687e-05	-0.12960072564730726	-0.0006975447217004578	-0.09667373243902673	-0.019787540857852982	-0.020430238975131354	-0.020430238975131354	-0.019787540857852982	-0.00026295181939466067	-0.00659228884874658	-0.007672991938705036	-0.27778655482998343	-0.27778655482998343	-0.6466837216583551	-0.2088076410447889	-0.09999893725648616	-0.30667889002168647	-0.19176585102635543	-0.0177227894141145	-0.4755676261313162	-0.36223620098768317	-0.1622277702689411	-0.008517905263581647	-0.00026295181939466067	-0.0006778955746103041	-9.82457354507687e-05	-0.012650028004216359	-0.0021872810431464956	-0.0005378559942163513	-0.012781770182145009	-0.0003143863534424599	-0.055243864362742506	-0.06511347811819251	-0.1955642680896931	-0.00026295181939466067	0.7286139304539476	-0.23334492853949396	-0.00026295181939466067	-0.00026295181939466067	-0.2277818080988555	-0.00026295181939466067	-0.004263864918563362	-0.00011952355427030031	-0.00026295181939466067	-0.00026295181939466067	-0.26778982796606576	-0.06000147359504563	-0.14555952135856517	-9.107291579709403e-05	-0.13989112034289872	-0.4466858471453829	-0.0003340355005326136
4	999.9628256956146	-75.50738661915112	75.37723	-69.39253179933078	75.37390218070895	75.37723	-0.00019604199189079431	-8.910999631399743e-05	-0.00019604199189079431	-0.00023168599041639324	-0.5747941253520302	-0.00019604199189079431	-0.3309763201990062	-0.26973372771644616	-0.26973372771644616	-8.910999631399743e-05	-0.004326165078373471	-0.004326165078373471	-0.000516837978621185	-8.319548227641292e-05	-0.09929658069989653	-0.0005906879241625318	-0.10247755562859216	-0.02784721812476397	-0.028751694066913355	-0.028751694066913355	-0.02784721812476397	-0.00019604199189079431	-0.0055824168607473065	-0.006497567165787849	-0.294463515654772	-0.294463515654772	-0.6855074836605355	-0.15998278309169098	-0.10600238965600059	-0.32509040687069873	-0.16238926185533037	-0.015880526871400805	-0.5041184056151677	-0.3839831100016532	-0.17196714074035863	-0.007213048313365	-0.00019604199189079431	-0.0005740488277072491	-8.319548227641292e-05	-0.01133507287994641	-0.0016307129325461528	-0.00040099498341298836	-0.010823732244161322	-0.00026622554328452135	-0.06237745173938588	-0.07352151928097808	-0.20730500060878995	-0.00019604199189079431	0.6098146109130005	-0.24735382912972587	-0.00019604199189079431	-0.00019604199189079431	-0.2414567258521251	-0.00019604199189079431	-0.00361068393079632	-8.910999631399743e-05	-0.00019604199189079431	-0.00019604199189079431	-0.28386663367396003	-0.06360367178345903	-0.15429821080614298	-8.160599625591369e-05	-0.10718080358692951	-0.47350270434853436	-0.0002828646397398039
5	999.9628258255209	-75.53257669844413	75.37723	-69.58185758405133	75.37448595069525	75.37723	-0.0002030780230682044	-9.230819230372928e-05	-0.0002030780230682044	-0.00024000129998969608	-0.5566105269171302	-0.0002030780230682044	-0.32050589221007414	-0.2612007076788099	-0.2612007076788099	-9.230819230372928e-05	-0.003567264096189017	-0.003567264096189017	-0.0005353875153616298	-6.860123261901956e-05	-0.11851411076228056	-0.00048706875159503887	-0.09923568060247004	-0.01960970029717355	-0.020246622163913996	-0.020246622163913996	-0.01960970029717355	-0.0002030780230682044	-0.004603142708736212	-0.005357756267545428	-0.28514816936601867	-0.28514816936601867	-0.6638214707783269	-0.19094531898021666	-0.10264900658956089	-0.31480617960940815	-0.1339027459490643	-0.01930610709022776	-0.48817063188708	-0.3718358134826119	-0.16652696434797554	-0.005947726868068996	-0.0002030780230682044	-0.00047334850507123495	-6.860123261901956e-05	-0.013780155574679525	-0.0016892399191582458	-0.0004153868653667817	-0.008925020363734444	-0.00021952394438086258	-0.055826075131062185	-0.06579970397441132	-0.20074691186300067	-0.0002030780230682044	0.6724429930402309	-0.2395287966496615	-0.0002030780230682044	-0.0002030780230682044	-0.23381824809348095	-0.0002030780230682044	-0.002977293495665449	-9.230819230372928e-05	-0.0002030780230682044	-0.0002030780230682044	-0.274886519493717	-0.061591571144839465	-0.14941699059046296	-9.920918340302034e-05	-0.12792421993142045	-0.45852345759920504	-0.0002332441909046665
6	999.9628255814267	-75.56374391336156	75.37723	-70.04465911815936	75.37240609135354	75.37723	-0.00028158479518883517	-0.0001279930887221978	-0.00028158479518883517	-0.0003327820306777142	-0.5121612340556362	-0.00028158479518883517	-0.29491122668050707	-0.24034198117295366	-0.24034198117295366	-0.0001279930887221978	-0.006271081240415425	-0.006271081240415425	-0.0007423599145887472	-0.0001205977161618351	-0.14229160199878765	-0.0008562437847490291	-0.09131100865305579	-0.02648507828181252	-0.02734531200514231	-0.02734531200514231	-0.02648507828181252	-0.00028158479518883517	-0.008092106754459136	-0.009418681632239322	-0.26237706843253583	-0.26237706843253583	-0.6108106247100732	-0.22925468669602422	-0.09445175638462519	-0.2896666765001722	-0.23539468217628592	-0.016555095323855525	-0.44918674938073994	-0.34214209018667935	-0.1532286067897097	-0.010455821991231105	-0.00028158479518883517	-0.0008321242415166621	-0.0001205977161618351	-0.011816560845239117	-0.00234227352361622	-0.00057596889924989	-0.015689762872654747	-0.00038591269171787235	-0.059340281447086494	-0.06994174216635911	-0.18471584912715786	-0.00028158479518883517	0.8193106444132482	-0.2204007257344178	-0.00028158479518883517	-0.00028158479518883517	-0.2151462049263636	-0.00028158479518883517	-0.005233940881423644	-0.0001279930887221978	-0.00028158479518883517	-0.00028158479518883517	-0.2529348839823891	-0.056673047956318966	-0.13748498562098563	-8.507243229113835e-05	-0.15358966178296105	-0.42190711194082287	-0.00041003223495023934
7	999.9628256249978	-75.54088972463033	75.37723	-69.85431050889548	75.37303262745739	75.37723	-0.00018860803334248586	-8.573092424658448e-05	-0.00018860803334248586	-0.00022290040304111963	-0.5304430686119012	-0.00018860803334248586	-0.30543822071374255	-0.2489211004903903	-0.2489211004903903	-8.573092424658448e-05	-0.005456584305396319	-0.005456584305396319	-0.00049723936063019	-0.00010493431356531385	-0.12485612456797035	-0.0007450336263137283	-0.0945703977718728	-0.025920843820337693	-0.026762751242855348	-0.026762751242855348	-0.025920843820337693	-0.00018860803334248586	-0.007041092440232558	-0.008195369889451012	-0.2717427404855682	-0.2717427404855682	-0.6326137953595437	-0.2011633245941928	-0.09782325596123075	-0.30000646386421154	-0.20482128664813606	-0.021553899185483175	-0.4652206802817911	-0.3543550119613252	-0.15869817350492918	-0.00909780498611271	-0.00018860803334248586	-0.0007240467636006654	-0.00010493431356531385	-0.015384566273708185	-0.0015688759137124962	-0.0003857891591096302	-0.01365195419484733	-0.0003357898034090043	-0.05627866806068533	-0.06633315506729577	-0.19130936766998427	-0.00018860803334248586	0.7298161583027416	-0.22826803262145104	-0.00018860803334248586	-0.00018860803334248586	-0.22282594923798557	-0.00018860803334248586	-0.00455414920873462	-8.573092424658448e-05	-0.00018860803334248586	-0.00018860803334248586	-0.2619635128496255	-0.05869601888352535	-0.14239257642240166	-0.0001107600163693894	-0.13476979438385414	-0.4369672834370822	-0.00035677666612206707
8	999.9628257915198	-75.54582445164554	75.37723	-69.96293414717444	75.37374092978975	75.37723	-0.00021275913855366336	-9.670869934257426e-05	-0.00021275913855366336	-0.00025144261829069305	-0.5200104240467786	-0.00021275913855366336	-0.29943092496068713	-0.24402537176879313	-0.24402537176879313	-9.670869934257426e-05	-0.004535791273330119	-0.004535791273330119	-0.0005609104561869306	-8.722675525634845e-05	-0.1286208314456802	-0.000619309962320074	-0.09271040674791983	-0.023550332517613525	-0.024315245877948703	-0.024315245877948703	-0.023550332517613525	-0.00021275913855366336	-0.0058529152777009805	-0.006812409585520814	-0.2663981604686078	-0.2663981604686078	-0.6201716780721028	-0.20722887367529103	-0.09589928839517849	-0.2941059987814552	-0.17025790358486653	-0.018480322189329514	-0.4560708161607924	-0.3473856308751768	-0.15557693065101902	-0.007562559680725411	-0.00021275913855366336	-0.0006018646112688043	-8.722675525634845e-05	-0.013190733566792751	-0.0017697691979691088	-0.0004351891470415841	-0.011348200858850934	-0.00027912561682031506	-0.06951646674307585	-0.08193595774559996	-0.18754673459401214	-0.00021275913855366336	0.7390087353653028	-0.2237785041671509	-0.00021275913855366336	-0.00021275913855366336	-0.21844345455411818	-0.00021275913855366336	-0.0037856411781255223	-9.670869934257426e-05	-0.00021275913855366336	-0.00021275913855366336	-0.25681126865923026	-0.057541597723867265	-0.13959202867952247	-9.496568442615373e-05	-0.13883342180765929	-0.4283731012817458	-0.00029657096787158476
9	999.9628256445593	-75.55206177027515	75.37723	-70.0656661447719	75.37255802161201	75.37723	-0.00022491012525268622	-0.00010223187511485739	-0.00022491012525268622	-0.00026580287529862914	-0.5101436359941924	-0.00022491012525268622	-0.2937494590970121	-0.23939518261997017	-0.23939518261997017	-0.00010223187511485739	-0.006073571904403143	-0.006073571904403143	-0.0005929448756661728	-0.00011679945970006048	-0.1333792864262628	-0.0008292761638704293	-0.09095129983130831	-0.023483077594947315	-0.024245806519506172	-0.024245806519506172	-0.023483077594947315	-0.00022491012525268622	-0.007837243745874058	-0.009122037802574723	-0.26134346528290875	-0.26134346528290875	-0.6084044091467328	-0.21489551099194654	-0.09407967496199864	-0.28852556919624034	-0.22798086538854803	-0.020150990494673917	-0.4474172317864459	-0.3407942622528221	-0.15262498097920357	-0.010126513155995243	-0.00022491012525268622	-0.000805916271930417	-0.00011679945970006048	-0.014383209556578657	-0.00187084331460189	-0.0004600434380168581	-0.015195609706977867	-0.0003737582710401935	-0.06616037470160407	-0.07798028179450936	-0.18398818308307688	-0.00022491012525268622	0.7625340376003543	-0.21953248337749184	-0.00022491012525268622	-0.00022491012525268622	-0.21429866212709878	-0.00022491012525268622	-0.0050690965509826245	-0.00010223187511485739	-0.00022491012525268622	-0.00022491012525268622	-0.2519384771915953	-0.05644979124712343	-0.13694337992726693	-0.00010355082474138702	-0.1439697016780859	-0.4202450592227355	-0.00039711816298020557
