	biomMW	atp_c	adp_c	h2o_c	pi_c	h_c	10fthf_c	2fe2s_c	2ohph_c	4fe4s_c	ala__L_c	amet_c	arg__L_c	asn__L_c	asp__L_c	btn_c	ca2_c	cl_c	coa_c	cobalt2_c	ctp_c	cu2_c	cys__L_c	datp_c	dctp_c	dgtp_c	dttp_c	fad_c	fe2_c	fe3_c	gln__L_c	glu__L_c	gly_c	gtp_c	his__L_c	ile__L_c	k_c	kdo2lipid4_e	leu__L_c	lys__L_c	met__L_c	mg2_c	mlthf_c	mn2_c	mobd_c	murein5px4p_p	nad_c	nadp_c	nh4_c	ni2_c	pe160_p	pe161_p	phe__L_c	pheme_c	ppi_c	pro__L_c	pydx5p_c	ribflv_c	ser__L_c	sheme_c	so4_c	succoa_c	thf_c	thmpp_c	thr__L_c	trp__L_c	tyr__L_c	udcpdp_c	utp_c	val__L_c	zn2_c
0	999.9628256927634	-75.55222	75.37723	-70.02895	75.37323	75.37723	-0.00022	-0.0001	-0.00022	-0.00026	-0.51367	-0.00022	-0.29578	-0.24105	-0.24105	-0.0001	-0.0052	-0.0052	-0.00058	-0.0001	-0.1335	-0.00071	-0.09158	-0.02617	-0.02702	-0.02702	-0.02617	-0.00022	-0.00671	-0.00781	-0.26315	-0.26315	-0.61261	-0.21509	-0.09473	-0.29052	-0.19519	-0.01946	-0.45051	-0.34315	-0.15368	-0.00867	-0.00022	-0.00069	-0.0001	-0.01389	-0.00183	-0.00045	-0.01301	-0.00032	-0.06381	-0.07521	-0.18526	-0.00022	0.77406	-0.22105	-0.00022	-0.00022	-0.21578	-0.00022	-0.00434	-0.0001	-0.00022	-0.00022	-0.25368	-0.05684	-0.13789	-0.0001	-0.1441	-0.42315	-0.00034
1	999.9628256929105	-75.55228914614244	75.37723	-70.02953242908127	75.37323043560104	75.37723	-0.00021997604194285244	-9.998910997402385e-05	-0.00021997604194285244	-0.00025997168593246193	-0.5136140612035682	-0.00021997604194285244	-0.2957477894811677	-0.24102374959238446	-0.24102374959238446	-9.998910997402385e-05	-0.005199433718649239	-0.005199433718649239	-0.0005799368378493383	-9.998910997402383e-05	-0.13355275164304356	-0.0007099226808155693	-0.09157002691421103	-0.026167150080202036	-0.02701705751498124	-0.02701705751498124	-0.026167150080202036	-0.00021997604194285244	-0.006709269279256998	-0.007809149488971261	-0.26312134289664374	-0.26312134289664374	-0.6125432866118674	-0.21517499139252616	-0.09471968387839279	-0.2904883622965341	-0.19516874375829713	-0.019457880800945036	-0.45046093934397485	-0.34311263087586286	-0.15366326420807985	-0.008669055834747866	-0.00021997604194285244	-0.0006899248588207644	-9.998910997402383e-05	-0.01388848737539191	-0.0018298007125246362	-0.0004499509948831073	-0.013008583207620501	-0.0003199651519168763	-0.06380305107442462	-0.07520180961146333	-0.18523982513787657	-0.00021997604194285244	0.7743122445314035	-0.2210259275975797	-0.00021997604194285244	-0.00021997604194285244	-0.21575650150194864	-0.00021997604194285244	-0.004339527372872634	-9.998910997402385e-05	-0.00021997604194285244	-0.00021997604194285244	-0.2536523741821037	-0.05683381010923515	-0.1378749837431815	-9.998910997402383e-05	-0.14415694016301556	-0.4231039188550819	-0.00033996297391168103
2	999.962825613233	-75.51522645985202	75.37723	-69.7173474602162	75.37299695121439	75.37723	-0.00023281768320888876	-0.00010582621964040398	-0.00023281768320888876	-0.0002751481710650503	-0.5435975424268631	-0.00023281768320888876	-0.31301279245238683	-0.25509410244319375	-0.25509410244319375	-0.00010582621964040398	-0.005502963421301007	-0.005502963421301007	-0.000613792073914343	-0.00010582621964040398	-0.10527760095001298	-0.0007513661594468683	-0.09691565194668193	-0.027694721679893716	-0.02859424454683715	-0.02859424454683715	-0.027694721679893716	-0.00023281768320888876	-0.007100939337871107	-0.008265027753915551	-0.27848169698372305	-0.27848169698372305	-0.6483020041390787	-0.16961916995009957	-0.10024917786535467	-0.30744633329930154	-0.20656219811610452	-0.020593782342022613	-0.4767577021019839	-0.36314267269604616	-0.1626337343433728	-0.009175133242823024	-0.00023281768320888876	-0.0007302009155187874	-0.00010582621964040398	-0.01469926190805211	-0.001936619819419393	-0.0004762179883818179	-0.013767991175216559	-0.00033864390284929274	-0.06752771075254178	-0.07959189979154783	-0.19605365450581239	-0.00023281768320888876	0.6391078845306567	-0.23392885851511294	-0.00023281768320888876	-0.00023281768320888876	-0.22835181674006366	-0.00023281768320888876	-0.004592857932393533	-0.00010582621964040398	-0.00023281768320888876	-0.00023281768320888876	-0.26845995398377676	-0.06015162324360561	-0.14592377426215306	-0.00010582621964040398	-0.1136367213250702	-0.4478036484083694	-0.00035980914677737356
3	999.962825681648	-75.5470503011073	75.37723	-69.98540479458202	75.37319743236674	75.37723	-0.00022179121982991828	-0.00010081419083178104	-0.00022179121982991828	-0.00026211689616263066	-0.5178522540456096	-0.00022179121982991828	-0.2981882136422419	-0.24301260700000818	-0.24301260700000818	-0.00010081419083178104	-0.005242337923252613	-0.005242337923252613	-0.00058472230682433	-0.00010081419083178103	-0.12955603290373516	-0.0007157807549056452	-0.09232563596374506	-0.026383073740677096	-0.027239994362747235	-0.027239994362747235	-0.026383073740677096	-0.00022179121982991828	-0.006764632204812506	-0.007873588303962098	-0.2652925431738318	-0.2652925431738318	-0.6175978144545737	-0.20873563383718646	-0.09550128297494617	-0.29288538720449026	-0.19677921908455337	-0.019618441535864593	-0.4541780111162567	-0.3459438958392566	-0.15493124847028109	-0.008740590345115415	-0.00022179121982991828	-0.0006956179167392889	-0.00010081419083178103	-0.014003091106534384	-0.0018448996922215929	-0.00045366385874301467	-0.013115926227214712	-0.0003226054106616993	-0.06432953516975949	-0.07582235292458252	-0.18676836993495755	-0.00022179121982991828	0.7552009830170879	-0.22284976883365196	-0.00022179121982991828	-0.00022179121982991828	-0.21753686097681713	-0.00022179121982991828	-0.004375335882099296	-0.00010081419083178104	-0.00022179121982991828	-0.00022179121982991828	-0.2557454393020621	-0.057302786068784334	-0.13901268773794287	-0.00010081419083178103	-0.13984287896200925	-0.42659524850468145	-0.00034276824882805546
4	999.9628256538515	-75.53412058155816	75.37723	-69.8764956868273	75.37311597880951	75.37723	-0.00022627116547712403	-0.0001028505297623291	-0.00022627116547712403	-0.0002674113773820556	-0.5283123162301557	-0.00022627116547712403	-0.304211296931017	-0.24792120199209428	-0.24792120199209428	-0.0001028505297623291	-0.005348227547641112	-0.005348227547641112	-0.0005965330726215087	-0.00010285052976232909	-0.11969194032809606	-0.0007302387613125365	-0.09419051515634097	-0.026915983638801523	-0.027790213141781317	-0.027790213141781317	-0.026915983638801523	-0.00022627116547712403	-0.006901270547052281	-0.008032626374437902	-0.270651169069569	-0.270651169069569	-0.6300726303770042	-0.19284299209865305	-0.09743030684385434	-0.29880135906551847	-0.20075394904309016	-0.020014713091749244	-0.4633519216322688	-0.35293159287943227	-0.15806069413874735	-0.008917140930393933	-0.00022627116547712403	-0.0007096686553600707	-0.00010285052976232909	-0.014285938583987511	-0.0018821646946506226	-0.00046282738393048096	-0.013380853922079015	-0.0003291216952394531	-0.0656289230413422	-0.07735388343424772	-0.1905408914376909	-0.00022627116547712403	0.708033477593107	-0.22735109603962847	-0.00022627116547712403	-0.00022627116547712403	-0.2219308731211537	-0.00022627116547712403	-0.004463712991685083	-0.0001028505297623291	-0.00022627116547712403	-0.00022627116547712403	-0.26091122390107646	-0.058460241116907855	-0.14182059548927559	-0.00010285052976232909	-0.12919557004703103	-0.4352120166892956	-0.0003496918011919189
5	999.9628256655429	-75.53955905292386	75.37723	-69.92230480602264	75.37315023963295	75.37723	-0.0002243868201879894	-0.00010199400917635881	-0.0002243868201879894	-0.00026518442385853287	-0.5239126269362022	-0.0002243868201879894	-0.301677880341834	-0.24585655911961288	-0.24585655911961288	-0.00010199400917635881	-0.005303688477170658	-0.005303688477170658	-0.0005915652532228811	-0.00010199400917635881	-0.1238409541421558	-0.0007241574651521475	-0.09340611360370939	-0.0266918322014531	-0.02755878127945215	-0.02755878127945215	-0.0266918322014531	-0.0002243868201879894	-0.0068437980157336755	-0.007965732116673624	-0.2683972351475882	-0.2683972351475882	-0.6248254996152917	-0.19952772154633924	-0.09661892489276469	-0.29631299545915757	-0.19908210651133473	-0.019848034185719426	-0.45949321074041405	-0.3499924424886752	-0.15674439330222822	-0.008842880595590309	-0.0002243868201879894	-0.0007037586633168757	-0.00010199400917635881	-0.01416696787459624	-0.0018664903679273663	-0.00045897304129361463	-0.013269420593844282	-0.0003263808293643482	-0.06508237725543456	-0.07670969430153947	-0.1889541014001223	-0.0002243868201879894	0.7278729742399798	-0.22545775728434111	-0.0002243868201879894	-0.0002243868201879894	-0.220082673000747	-0.0002243868201879894	-0.004426539998253972	-0.00010199400917635881	-0.0002243868201879894	-0.0002243868201879894	-0.25873840247858704	-0.05797339481584234	-0.14063953925328115	-0.00010199400917635882	-0.1336740186658026	-0.4315876498297623	-0.00034677963119961994
6	999.9628256739587	-75.54347373199055	75.37723	-69.95527877755208	75.37317490099812	75.37723	-0.000223030445103574	-0.0001013774750470791	-0.000223030445103574	-0.0002635814351224056	-0.5207456760743311	-0.000223030445103574	-0.2998542956942505	-0.24437040360098408	-0.24437040360098408	-0.0001013774750470791	-0.005271628702448112	-0.005271628702448112	-0.0005879893552730587	-0.00010137747504707908	-0.1268274656879619	-0.0007197800728342615	-0.09284149164811502	-0.026530485219820592	-0.027392193757720763	-0.027392193757720763	-0.026530485219820592	-0.000223030445103574	-0.006802428575659007	-0.007917580801176877	-0.2667748255863886	-0.2667748255863886	-0.6210485498859112	-0.20433947262040247	-0.096034882112098	-0.29452184050677416	-0.19787869354439364	-0.01972805664416159	-0.456715662834596	-0.3478768056240519	-0.15579690365235113	-0.008789427086581756	-0.000223030445103574	-0.0006995045778248456	-0.00010137747504707908	-0.014081331284039284	-0.001855207793361547	-0.00045619863771185587	-0.01318920950362499	-0.00032440792015065307	-0.06468896682754116	-0.07624599898290817	-0.1878119102722187	-0.000223030445103574	0.7421536897194231	-0.2240949085915683	-0.000223030445103574	-0.000223030445103574	-0.21875231565658723	-0.000223030445103574	-0.004399782417043232	-0.0001013774750470791	-0.000223030445103574	-0.000223030445103574	-0.2571743786994303	-0.057622956816759746	-0.13978940034241735	-0.00010137747504707908	-0.13689766146543303	-0.42897878566171516	-0.0003446834151600689
7	999.962825709632	-75.56006709829728	75.37723	-70.0950473713135	75.37327943448834	75.37723	-0.00021728110314176316	-9.876413779171053e-05	-0.00021728110314176316	-0.00025678675825844735	-0.5073217465946794	-0.00021728110314176316	-0.2921245667603214	-0.2380709541469182	-0.2380709541469182	-9.876413779171053e-05	-0.005135735165168947	-0.005135735165168947	-0.000572831999191921	-9.876413779171053e-05	-0.13948655707575178	-0.0007012253783211447	-0.0904481973896485	-0.02584657486009064	-0.02668607003132018	-0.02668607003132018	-0.02584657486009064	-0.00021728110314176316	-0.006627073645823776	-0.0077134791615325925	-0.25989782859888627	-0.25989782859888627	-0.6050389845257979	-0.2247353075762056	-0.09355926773008738	-0.2869295731124774	-0.19277772055563977	-0.01921950121426687	-0.4449423171654351	-0.3389091388322547	-0.15178072695830075	-0.008562850746541303	-0.00021728110314176316	-0.0006814725507628026	-9.876413779171053e-05	-0.01371833873926859	-0.0018073837215883026	-0.0004444386200626974	-0.01284921432670154	-0.0003160452409334737	-0.06302139632489048	-0.07428050803314548	-0.18297044167292295	-0.00021728110314176316	0.8026861469239384	-0.21831812658857608	-0.00021728110314176316	-0.00021728110314176316	-0.21311325652695298	-0.00021728110314176316	-0.004286363580160237	-9.876413779171053e-05	-0.00021728110314176316	-0.00021728110314176316	-0.25054486475001125	-0.05613753592080827	-0.13618586960098966	-9.876413779171051e-05	-0.15056189419187888	-0.4179204490656231	-0.0003357980684918158
8	999.9628256773377	-75.54504538922714	75.37723	-69.96851709928707	75.37318480199188	75.37723	-0.00022248589044643208	-0.00010112995020292368	-0.00022248589044643208	-0.0002629378705276015	-0.5194742152073579	-0.00022248589044643208	-0.2991221667102076	-0.24377374496414747	-0.24377374496414747	-0.00010112995020292368	-0.005258757410552029	-0.005258757410552029	-0.0005865537111769572	-0.00010112995020292366	-0.12802648415236978	-0.0007180226464407579	-0.09261480839583748	-0.02646570796810512	-0.02732531254482997	-0.02732531254482997	-0.02646570796810512	-0.00022248589044643208	-0.006785819658616177	-0.007898249110848337	-0.2661234639589936	-0.2661234639589936	-0.6195321879381306	-0.20627128446691548	-0.09580040182722957	-0.2938027313295338	-0.19739554980108667	-0.019679888309488944	-0.45560053865919137	-0.34702742412133253	-0.1554165074718531	-0.008767966682593482	-0.00022248589044643208	-0.0006977966564001731	-0.00010112995020292366	-0.014046950083186096	-0.001850678088713503	-0.0004550847759131565	-0.01315700652140037	-0.0003236158406493557	-0.06453102122448559	-0.07605983554761889	-0.18735334574593637	-0.00022248589044643208	0.7478870817663592	-0.2235477549235627	-0.00022248589044643208	-0.00022248589044643208	-0.21821820654786864	-0.00022248589044643208	-0.004389039838806887	-0.00010112995020292368	-0.00022248589044643208	-0.00022248589044643208	-0.25654645767477674	-0.057482263695341804	-0.13944808833481143	-0.00010112995020292366	-0.13819188289405607	-0.4279313842836715	-0.00034384183068994045
9	999.9628256760637	-75.54445272646618	75.37723	-69.96352500551026	75.373181068385	75.37723	-0.00022269123882589205	-0.00010122329037540549	-0.00022269123882589205	-0.0002631805549760542	-0.5199536756713453	-0.00022269123882589205	-0.2993982482723743	-0.24399874144991487	-0.24399874144991487	-0.00010122329037540549	-0.005263611099521085	-0.005263611099521085	-0.0005870950841773518	-0.00010122329037540547	-0.12757434129512008	-0.0007186853616653789	-0.09270028932579634	-0.02649013509124361	-0.027350533059434558	-0.027350533059434558	-0.02649013509124361	-0.00022269123882589205	-0.006792082784189707	-0.007905538978319167	-0.2663690886228795	-0.2663690886228795	-0.6201039991687715	-0.20554280950687173	-0.0958888229726216	-0.29407390319862803	-0.19757774048375396	-0.019698052307053907	-0.45602104547023925	-0.34734772092320393	-0.15555995264892314	-0.008776059275547655	-0.00022269123882589205	-0.0006984407035902977	-0.00010122329037540547	-0.014059915033143819	-0.0018523862138699204	-0.00045550480668932463	-0.013169150077840253	-0.00032391452920129755	-0.06459058158854625	-0.07613003669134247	-0.1875262677494762	-0.00022269123882589205	0.7457250531247782	-0.22375408337483382	-0.00022269123882589205	-0.00022269123882589205	-0.21841961597204995	-0.00022269123882589205	-0.0043930908022925975	-0.00010122329037540549	-0.00022269123882589205	-0.00022269123882589205	-0.25678324302432864	-0.05753531824938048	-0.13957679509864662	-0.00010122329037540547	-0.13770383955525695	-0.4283263532235283	-0.0003441591872763786
